"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"288",26,6,2023,26.5,0.2,23.6,29.5
"289",26,7,2017,28.5,0.2,14.9,30
"290",26,7,2023,25,0.3,18.8,29.6
"291",26,8,2017,30.3,0.1,27.9,31
"292",26,8,2023,26.2,0.2,22.9,30
"293",26,9,2017,30.6,0,29.4,31.1
"294",26,9,2023,23.1,0.3,18.8,28.3
"295",26,10,2017,30.7,0.1,29.6,31.5
"296",26,10,2023,27,0.2,24,30.3
"297",26,11,2017,27.3,0.2,24.4,30.3
"298",26,11,2023,26.2,0.2,23,30.2
"299",27,5,2023,24.7,0.3,20.8,28.7
"300",27,6,2023,26.1,0.2,23.4,29
"301",27,7,2017,29.4,0.1,25.1,30.1
"302",27,7,2023,25.4,0.3,21.3,30
"303",27,8,2017,30.3,0.1,27.9,30.9
"304",27,8,2023,25.8,0.2,22.5,29.9
"305",27,9,2017,30.7,0,30,31.2
"306",27,9,2023,23.5,0.3,19,28.6
"307",27,10,2017,29.9,0.1,28.3,31.3
"308",27,10,2023,27.3,0.2,24.4,30.4
"309",27,11,2017,27.3,0.2,24.2,30.4
"310",27,11,2023,26.5,0.2,22.8,30.1
"311",28,5,2023,24.9,0.3,21,28.9
"312",28,6,2023,25.3,0.2,22.5,28.8
"313",28,7,2017,29.6,0.1,27.6,30.4
"314",28,7,2023,25.7,0.3,21.8,30.4
"315",28,8,2017,30.4,0,28.9,30.9
"316",28,8,2023,25.9,0.2,22.7,30.1
"317",28,9,2017,30.7,0,30.1,31.2
"318",28,9,2023,24.2,0.3,20,28.8
"319",28,10,2017,29.4,0.1,27.8,31.1
"320",28,10,2023,27.5,0.2,24.6,30.4
"321",28,11,2017,27.5,0.2,24.3,30.6
"322",28,11,2023,25.9,0.3,22.1,30.1
"323",29,5,2023,25.3,0.3,21.7,29.3
"324",29,6,2023,24.6,0.3,21.3,28.8
"325",29,7,2017,29.7,0,28.8,30.4
"326",29,7,2023,26.2,0.3,22.5,30.6
"327",29,8,2017,30.4,0,29.7,30.8
"328",29,8,2023,26.3,0.2,23.1,29.9
"329",29,9,2017,30.7,0,30.1,31.2
"330",29,9,2023,25,0.3,20.9,29.2
"331",29,10,2017,29.3,0.1,27.4,31.1
"332",29,10,2023,27.6,0.2,24.8,30.5
"333",29,11,2017,27.5,0.2,24.5,30.6
"334",29,11,2023,25.5,0.3,22,30.1
"335",30,5,2023,25.3,0.3,22.1,29.1
"336",30,6,2023,24.2,0.3,20.7,28.8
"337",30,7,2017,29.7,0,29,30.3
"338",30,7,2023,26.5,0.2,23.2,30.7
"339",30,8,2017,30.4,0,29.7,30.9
"340",30,8,2023,26.7,0.2,23.7,30.3
"341",30,9,2017,30.7,0,30.1,31.2
"342",30,9,2023,25.5,0.3,21.7,29.1
"343",30,10,2017,28.8,0.1,25.9,31
"344",30,10,2023,27.7,0.2,25,30.2
"345",30,11,2017,28,0.2,24.6,31.2
"346",30,11,2023,25.8,0.3,22.1,30.3
"347",31,5,2023,25.5,0.3,22.2,30
"348",31,7,2017,29.7,0,29,30.3
"349",31,7,2023,26.8,0.2,23.5,30.7
"350",31,8,2017,30.4,0,28.6,31
"351",31,8,2023,26.6,0.2,23.5,30
"352",31,10,2017,26.3,0.2,22.7,29.9
"353",31,10,2023,27.5,0.2,24.6,30.2
