"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"415",7,9,2022,25.9,0.1,24.9,26.9
"416",7,9,2023,17.7,0.3,3.6,19.7
"417",7,10,2015,22.8,0,21.9,23.6
"418",7,10,2016,16.4,0.1,14.9,17.5
"419",7,10,2017,25.6,0,24.8,26.1
"420",7,10,2018,1.7,0.3,0.1,9.4
"421",7,10,2019,26.9,0,26.5,27.2
"422",7,10,2020,29,0,28.8,29.3
"423",7,10,2021,10.6,0.6,1.2,17.6
"424",7,10,2022,24.7,0,24.2,25.1
"425",7,10,2023,12.5,0.5,1.5,17.1
"426",7,11,2015,16.4,0.6,3.2,21.9
"427",7,11,2016,16.7,0.6,2.4,21.1
"428",7,11,2017,2.5,0.4,0.1,12.7
"429",7,11,2018,0,0,0,0.1
"430",7,11,2019,6.5,0.6,0.2,16.9
"431",7,11,2020,19.1,0.5,3.4,23.5
"432",7,11,2021,0.1,0,0.1,0.6
"433",7,11,2022,13.1,0.7,2,19.8
"434",7,11,2023,11.6,0.7,0.8,20.1
"435",8,5,2015,4.9,0.4,0.2,11.6
"436",8,5,2016,6.4,0.5,0.3,15.1
"437",8,5,2017,0.1,0,0.1,0.1
"438",8,5,2018,0.6,0.2,0.1,6.9
"439",8,5,2019,0.1,0,0.1,0.1
"440",8,5,2021,1.4,0.3,0.1,11.1
"441",8,5,2022,5,0.6,0.1,15.1
"442",8,5,2023,0.1,0,0.1,0.1
"443",8,6,2015,8.3,0.5,0.6,15.4
"444",8,6,2016,15.6,0.7,1.7,22.5
"445",8,6,2017,0.1,0,0.1,0.1
"446",8,6,2018,17.3,0.5,2.7,20.9
"447",8,6,2019,0.1,0,0.1,0.1
"448",8,6,2020,21.3,0.1,19.9,22.3
"449",8,6,2021,17,0.4,3.4,20.3
"450",8,6,2022,17.2,0.6,2.8,21
"451",8,6,2023,13.7,0.6,1.9,19.1
"452",8,7,2015,13.2,0.6,1.9,18.1
"453",8,7,2016,27.1,0,26.5,27.7
"454",8,7,2017,19.1,0.2,7.4,20.6
"455",8,7,2018,20.6,0.1,18.5,21.2
"456",8,7,2019,17.4,0.1,12.3,19.1
"457",8,7,2020,21.1,0.1,19.7,21.8
"458",8,7,2021,11.6,0.8,1,22.2
"459",8,7,2022,24.5,0,23.9,24.8
"460",8,7,2023,0.1,0,0.1,0.1
"461",8,8,2015,26,0,25.2,26.5
"462",8,8,2016,28,0,27.5,28.3
"463",8,8,2017,24.4,0,23.7,24.8
"464",8,8,2018,0.1,0,0.1,0.1
"465",8,8,2019,22.7,0,20.7,23.2
"466",8,8,2020,26.6,0,26,27.2
"467",8,8,2021,3.4,0.4,0.1,12.2
"468",8,8,2022,26.3,0,25.7,27.2
"469",8,8,2023,7,0.7,0.1,17.1
"470",8,9,2015,26.8,0,26.5,27.2
"471",8,9,2016,28.4,0.1,26.9,29.5
"472",8,9,2017,13.5,0.8,0.5,21.5
"473",8,9,2018,20.1,0.2,10.9,22.1
"474",8,9,2019,24.8,0,23.9,25.4
"475",8,9,2020,26.4,0,25.8,26.7
"476",8,9,2021,3.3,0.4,0.1,10.1
"477",8,9,2022,25.4,0.1,24.4,26.2
"478",8,9,2023,18.1,0.3,4.1,19.9
"479",8,10,2015,23.1,0,22.7,23.7
"480",8,10,2016,14,0.1,13.1,15.2
"481",8,10,2017,25.6,0,24.7,26.1
"482",8,10,2018,3.2,0.4,0.1,11.3
"483",8,10,2019,26.9,0,26.5,27.1
"484",8,10,2020,29.1,0,28.8,29.2
"485",8,10,2021,11.6,0.6,1.6,18.4
"486",8,10,2022,24.9,0,24.2,25.5
"487",8,10,2023,17.4,0.4,3.2,20.4
"488",8,11,2015,14.9,0.7,3,21.1
"489",8,11,2016,16.4,0.6,2.6,20.9
"490",8,11,2017,4.1,0.5,0.1,14.2
"491",8,11,2018,0.1,0,0.1,0.1
"492",8,11,2019,6.8,0.7,0.1,17
"493",8,11,2020,20.5,0.4,4.1,23.4
"494",8,11,2021,1,0.2,0.1,8.2
"495",8,11,2022,12.2,0.7,1.9,20.6
"496",8,11,2023,11.8,0.7,1.2,20
"497",9,5,2015,4.9,0.4,0.4,11.6
"498",9,5,2016,7.2,0.6,0.4,15.6
"499",9,5,2017,0.1,0,0.1,0.1
"500",9,5,2018,1.3,0.3,0.1,10.7
"501",9,5,2019,0.1,0,0.1,0.1
"502",9,5,2021,1.9,0.4,0.1,13.4
"503",9,5,2022,7.6,0.7,0.2,16.6
"504",9,5,2023,0.1,0,0.1,0.1
"505",9,6,2015,11.3,0.6,1.5,17.3
"506",9,6,2016,16.3,0.7,2,23.1
"507",9,6,2017,0.1,0,0.1,0.1
"508",9,6,2018,16.9,0.5,3.2,20.3
"509",9,6,2019,0.1,0,0.1,0.6
"510",9,6,2020,22,0,21.3,22.8
"511",9,6,2021,19.2,0.2,5.4,20.9
"512",9,6,2022,17.4,0.6,2.6,21.5
"513",9,6,2023,13.8,0.5,2.3,19.3
"514",9,7,2015,13.3,0.5,2.8,18.2
"515",9,7,2016,27.3,0,26.7,27.9
"516",9,7,2017,17.4,0.5,3.3,20.9
"517",9,7,2018,20.4,0.1,13.6,21.6
"518",9,7,2019,18.3,0.1,15.8,19.5
"519",9,7,2020,22.3,0.1,21,23.3
"520",9,7,2021,9.7,0.9,0.1,21
"521",9,7,2022,24.6,0,23.8,25
"522",9,7,2023,0.1,0,0.1,0.1
"523",9,8,2015,26.2,0,25.8,26.8
"524",9,8,2016,28,0,27.7,28.2
"525",9,8,2017,24,0,23.2,24.5
"526",9,8,2018,0.5,0.2,0.1,11.1
"527",9,8,2019,22.1,0.1,20.8,22.9
"528",9,8,2020,26.6,0,23.8,27
"529",9,8,2021,4.3,0.4,0.3,11.6
"530",9,8,2022,27,0,26.7,27.6
"531",9,8,2023,1.2,0.3,0.1,13.5
"532",9,9,2015,27,0,26.9,27.3
"533",9,9,2016,28,0.1,26.5,29.2
"534",9,9,2017,8,0.8,0.2,19.9
"535",9,9,2018,21.5,0.2,15.5,23.1
"536",9,9,2019,24,0,23.5,24.6
"537",9,9,2020,26.5,0,26.1,26.8
"538",9,9,2021,4.8,0.4,0.2,11.6
"539",9,9,2022,25.6,0,24.4,26.3
"540",9,9,2023,17.8,0.4,3.3,19.8
"541",9,10,2015,23,0,22.5,23.4
"542",9,10,2016,13.2,0.1,12,14.1
"543",9,10,2017,25.3,0,24.4,25.9
"544",9,10,2018,4.3,0.5,0.1,13.2
"545",9,10,2019,26.8,0,26.4,27.2
"546",9,10,2020,28.9,0,28.6,29.2
"547",9,10,2021,13.3,0.6,2.1,19.1
"548",9,10,2022,25.1,0,24.5,25.6
"549",9,10,2023,15.9,0.6,2.4,20.3
"550",9,11,2015,14,0.6,2.6,20.1
"551",9,11,2016,17.9,0.5,2.9,21.5
"552",9,11,2017,4,0.5,0.1,13.6
"553",9,11,2018,0.1,0,0.1,0.1
"554",9,11,2019,3.8,0.6,0.1,15.3
"555",9,11,2020,19.2,0.5,3.9,23
"556",9,11,2021,1.9,0.4,0.1,11.2
"557",9,11,2022,13,0.6,2.3,20.1
"558",9,11,2023,8.9,0.7,0.3,18.4
"559",10,5,2015,6.6,0.5,0.5,13.2
"560",10,5,2016,6.9,0.6,0.4,15.7
"561",10,5,2017,0.1,0,0.1,0.1
