"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"349",6,9,2018,25.3,0.1,22.4,26.8
"350",6,9,2019,25.8,0.2,21.7,27.8
"351",6,9,2020,29.8,0.1,28.6,30.7
"352",6,9,2021,16.8,0.2,11.9,18.6
"353",6,9,2022,25.6,0.3,19.3,28.9
"354",6,9,2023,22.1,0.1,19.4,23.8
"355",6,10,2015,26.8,0.1,24.8,27.9
"356",6,10,2016,30,0.1,27.7,31.2
"357",6,10,2017,28.8,0.1,27.2,29.8
"358",6,10,2018,18.7,0.2,13.4,21.3
"359",6,10,2019,28.8,0.1,26.6,30
"360",6,10,2020,30.3,0.1,29,31.2
"361",6,10,2021,23.1,0.3,17.3,25.7
"362",6,10,2022,28.3,0.1,25.6,29.8
"363",6,10,2023,20.4,0.1,17.7,21.9
"364",6,11,2015,25.3,0.1,23.3,26.5
"365",6,11,2016,24.2,0.1,21.5,26.1
"366",6,11,2017,19.4,0.2,14.8,21.1
"367",6,11,2018,6.7,0.5,0.3,12.2
"368",6,11,2019,19.9,0.2,15.2,22.2
"369",6,11,2020,27.1,0.1,24.1,28.6
"370",6,11,2021,13.5,0.3,3.5,16.5
"371",6,11,2022,25.2,0.1,22.7,26.6
"372",6,11,2023,20.6,0.1,19.1,21.7
"373",7,5,2015,17.1,0.2,12.1,19.3
"374",7,5,2016,19.5,0.4,10.1,23
"375",7,5,2017,10.9,0.3,5.2,14.8
"376",7,5,2018,14.9,0.2,9.8,17
"377",7,5,2019,10.9,0.3,2.5,13.8
"378",7,5,2020,15.8,0.3,11.3,17.9
"379",7,5,2021,18,0.3,9.7,21.8
"380",7,5,2022,17.1,0.2,7.6,19.4
"381",7,5,2023,7.1,0.2,1,9.3
"382",7,6,2015,17.7,0.1,15.6,18.7
"383",7,6,2016,25.2,0.2,18.7,27.4
"384",7,6,2017,12.6,0.6,0.4,18.9
"385",7,6,2018,23.3,0.1,19.3,25
"386",7,6,2019,14.9,0.7,0.3,21.5
"387",7,6,2020,25.5,0.2,21.7,27
"388",7,6,2021,24.1,0.1,21.3,25.6
"389",7,6,2022,23.1,0.1,19.8,24.8
"390",7,6,2023,22.6,0.1,18.8,23.7
"391",7,7,2015,22.3,0.2,17.2,24.2
"392",7,7,2016,29.2,0.1,25.7,30.4
"393",7,7,2017,24.2,0.1,22,25.6
"394",7,7,2018,25.9,0.1,23.6,27.2
"395",7,7,2019,23.2,0.2,18,24.6
"396",7,7,2020,25.7,0.2,22.3,27.5
"397",7,7,2021,26,0.1,23.3,27.5
"398",7,7,2022,27.3,0.1,24.3,28.6
"399",7,7,2023,11.6,0.2,6.1,13.8
"400",7,8,2015,28.6,0.1,26.6,30
"401",7,8,2016,29.7,0.1,28.3,31.3
"402",7,8,2017,27.5,0.1,25.4,28.8
"403",7,8,2018,19.8,0.2,15.6,21.4
"404",7,8,2019,26.9,0.1,24.1,28.1
"405",7,8,2020,29.2,0.1,27.5,30
"406",7,8,2021,15.1,0.2,8.6,17.4
"407",7,8,2022,29.7,0.1,28.3,30.6
"408",7,8,2023,22.5,0.2,18.5,24.4
"409",7,9,2015,29.7,0.1,28.5,30.6
"410",7,9,2016,30.5,0.1,29.2,31.1
"411",7,9,2017,25.7,0.3,19.8,28.4
"412",7,9,2018,24.8,0.2,19.9,27.3
"413",7,9,2019,26.9,0.1,24.1,28
"414",7,9,2020,29.8,0.1,28.5,30.5
"415",7,9,2021,17.3,0.2,11.6,19.3
"416",7,9,2022,26.2,0.2,20.2,29.1
"417",7,9,2023,22.3,0.1,19.9,23.8
"418",7,10,2015,26.8,0.1,25.1,28
"419",7,10,2016,30.2,0.1,28.8,31.3
"420",7,10,2017,28.7,0.1,25.3,29.8
"421",7,10,2018,18.5,0.3,12.2,21.5
"422",7,10,2019,28.8,0.1,27.1,30.2
"423",7,10,2020,30.4,0.1,29,31.3
"424",7,10,2021,24,0.2,18,26.1
"425",7,10,2022,28.4,0.1,25.5,30
"426",7,10,2023,20.6,0.1,17.9,22.3
"427",7,11,2015,25.2,0.1,23.6,26.4
"428",7,11,2016,24.3,0.1,21.9,25.8
"429",7,11,2017,20.1,0.2,16.1,21.9
"430",7,11,2018,5.9,0.5,0,12.3
"431",7,11,2019,20.1,0.2,16,22.1
"432",7,11,2020,27.2,0.1,25,28.5
"433",7,11,2021,14.6,0.3,8,17.4
"434",7,11,2022,25.2,0.1,20.7,26.8
"435",7,11,2023,20.8,0.1,19.2,22.1
"436",8,5,2015,17.3,0.2,11.8,19.7
"437",8,5,2016,20.7,0.3,12.3,23.1
"438",8,5,2017,12.4,0.3,5.2,15.3
"439",8,5,2018,14.3,0.2,8.3,17.3
"440",8,5,2019,11.7,0.3,1.9,14.7
"441",8,5,2020,16.5,0.3,9.3,19.1
"442",8,5,2021,18.2,0.2,14.1,20.6
"443",8,5,2022,17.5,0.2,11.5,20.2
"444",8,5,2023,8.5,0.2,2.7,10.6
"445",8,6,2015,18.1,0.1,15.8,19.3
"446",8,6,2016,25.9,0.2,21.4,27.7
"447",8,6,2017,12.1,0.4,1.3,17.7
"448",8,6,2018,23.6,0.1,20.2,25.6
"449",8,6,2019,16.1,0.5,2.4,20.5
"450",8,6,2020,26,0.1,21.6,27.4
"451",8,6,2021,24.2,0.1,18.5,25.7
"452",8,6,2022,22.9,0.2,18.2,25
"453",8,6,2023,22.7,0.1,19.8,23.9
"454",8,7,2015,22.5,0.2,18,24.5
"455",8,7,2016,29.3,0.1,26,30.5
"456",8,7,2017,24.4,0.1,21.9,25.8
"457",8,7,2018,26,0.1,24.1,27.4
"458",8,7,2019,23.4,0.1,19.8,24.9
"459",8,7,2020,26.1,0.1,23.3,27.6
"460",8,7,2021,25.8,0.1,23.5,27.4
"461",8,7,2022,27.6,0.1,25.5,28.9
"462",8,7,2023,12.3,0.2,7.2,14.4
"463",8,8,2015,28.6,0.1,26.8,29.9
"464",8,8,2016,29.9,0.1,28.5,30.9
"465",8,8,2017,27.2,0.1,23.8,28.9
"466",8,8,2018,19.5,0.2,14.9,21.6
"467",8,8,2019,25.3,0.2,21.8,27.2
"468",8,8,2020,29.3,0.1,27.7,30.2
"469",8,8,2021,15.8,0.2,12.2,17.8
"470",8,8,2022,29.6,0.1,27.9,30.5
"471",8,8,2023,18.3,0.8,0.4,24.2
"472",8,9,2015,29.7,0.1,28.3,30.7
"473",8,9,2016,30.2,0.1,28.6,30.9
"474",8,9,2017,25.9,0.2,19.9,28.1
"475",8,9,2018,25.4,0.2,21.2,27.6
"476",8,9,2019,26.3,0.1,21.7,28.2
"477",8,9,2020,29.8,0.1,28.8,30.5
"478",8,9,2021,17.9,0.2,12.3,19.8
"479",8,9,2022,27.2,0.2,23.3,29.4
"480",8,9,2023,22.4,0.1,20.2,23.6
"481",8,10,2015,26.9,0.1,25.2,28
"482",8,10,2016,30.5,0.1,29.5,31.5
"483",8,10,2017,28.9,0.1,26.3,30
"484",8,10,2018,18.1,0.4,5.4,21.9
"485",8,10,2019,28.1,0.1,25.9,29.6
"486",8,10,2020,30.4,0.1,29.3,31.3
"487",8,10,2021,24.3,0.2,18.2,26.3
"488",8,10,2022,28.8,0.1,26.6,30.1
"489",8,10,2023,21.9,0.1,20.4,22.8
"490",8,11,2015,25,0.1,23.1,26.4
"491",8,11,2016,24.2,0.1,22.2,25.6
"492",8,11,2017,20.8,0.1,17,22.6
"493",8,11,2018,6,0.5,0,12
"494",8,11,2019,20.3,0.2,16.6,22.8
"495",8,11,2020,27.3,0.1,25.8,28.3
"496",8,11,2021,16.2,0.2,10.5,18.4
"497",8,11,2022,25.2,0.2,20.9,27.1
"498",8,11,2023,20.9,0.2,17.2,22.4
"499",9,5,2015,18,0.2,13.1,20.4
"500",9,5,2016,21,0.3,9.7,23.4
"501",9,5,2017,12.3,0.2,7.2,14.8
"502",9,5,2018,14.4,0.2,7.8,17
"503",9,5,2019,11.8,0.3,2.2,15
"504",9,5,2020,15.5,0.5,3.4,19.4
"505",9,5,2021,17.4,0.3,8,20.6
"506",9,5,2022,17.7,0.2,11.7,20.4
"507",9,5,2023,9.1,0.2,4.4,11.3
"508",9,6,2015,18.6,0.1,16.9,19.7
"509",9,6,2016,25.9,0.2,21,27.6
"510",9,6,2017,13.8,0.2,8.2,16
"511",9,6,2018,24.1,0.1,20.6,25.7
"512",9,6,2019,16.7,0.4,7.6,20.1
"513",9,6,2020,26.3,0.1,23.7,27.5
"514",9,6,2021,24.9,0.1,22.7,25.9
"515",9,6,2022,23.2,0.1,19.8,25
"516",9,6,2023,22.7,0.1,17.4,24
"517",9,7,2015,22.9,0.2,18.1,25
"518",9,7,2016,29.4,0.1,27.2,30.8
"519",9,7,2017,23.6,0.2,16.4,25.7
"520",9,7,2018,26.3,0.1,24.4,27.7
"521",9,7,2019,23.9,0.1,21,25.3
"522",9,7,2020,26.1,0.1,23,27.5
"523",9,7,2021,21.8,0.9,0.3,27.4
"524",9,7,2022,27.9,0.1,25.4,29.1
"525",9,7,2023,13,0.2,8.3,15.2
"526",9,8,2015,28.8,0.1,27.3,30.2
"527",9,8,2016,29.8,0.1,28.5,31.2
"528",9,8,2017,27.2,0.1,23.6,28.7
"529",9,8,2018,19.9,0.2,15.2,22
"530",9,8,2019,25,0.2,21.3,27.2
"531",9,8,2020,29.3,0.1,27.8,30.1
"532",9,8,2021,15.9,0.2,11.1,18.6
"533",9,8,2022,29.8,0.1,28,30.6
"534",9,8,2023,17.7,0.9,0.2,24
"535",9,9,2015,29.9,0,29.2,30.6
"536",9,9,2016,30.1,0.1,28.8,30.8
"537",9,9,2017,26.4,0.2,22.6,28
"538",9,9,2018,25.9,0.2,21.2,27.9
"539",9,9,2019,26.8,0.1,24.6,28.1
"540",9,9,2020,29.7,0.1,28.3,30.6
"541",9,9,2021,18.4,0.2,13.3,20.5
"542",9,9,2022,27.9,0.1,25.1,29.5
"543",9,9,2023,22,0.1,19.2,23.8
"544",9,10,2015,26.8,0.1,25,28
"545",9,10,2016,30.2,0.1,28.9,31.1
"546",9,10,2017,28.1,0.2,21.7,29.8
"547",9,10,2018,20.1,0.2,14.7,22.4
