"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"294",19,10,2023,22.5,0.2,18.3,25
"295",19,11,2017,19.5,0.4,9.1,23.8
"296",20,5,2017,13.5,0.3,8,16.1
"297",20,5,2018,20.6,0.3,14.6,23.8
"298",20,6,2017,16.7,0.3,11.6,20.8
"299",20,6,2018,27.2,0.2,24.3,28.9
"300",20,7,2017,23.6,0.3,17.8,27
"301",20,7,2018,24.8,0.3,19.4,28.1
"302",20,7,2023,15.1,0.3,7,18.2
"303",20,8,2017,25.7,0.3,18.7,29.2
"304",20,8,2018,19.2,0.4,8.7,23.1
"305",20,8,2023,16.9,0.4,9.4,20.5
"306",20,9,2017,25.8,0.2,20.8,28.5
"307",20,9,2018,23.8,0.2,20.9,26.1
"308",20,9,2023,11.7,0.8,0.1,18.7
"309",20,10,2017,28.1,0.2,24.5,30.2
"310",20,10,2023,22.8,0.2,18.1,25.3
"311",20,11,2017,19.4,0.5,7.2,23.5
"312",21,5,2017,12.3,0.4,4.9,16.3
"313",21,5,2018,21.1,0.3,15.8,23.9
"314",21,6,2017,17.6,0.3,12.5,21.7
"315",21,6,2018,27.5,0.1,25,29.1
"316",21,7,2017,24.1,0.2,19.7,27.2
"317",21,7,2018,24.9,0.3,19.9,28.3
"318",21,7,2023,15.4,0.3,8.9,17.9
"319",21,8,2017,25.2,0.3,19.2,28.9
"320",21,8,2018,18.7,0.4,8.6,22.6
"321",21,8,2023,18,0.3,11.6,20.6
"322",21,9,2017,26.6,0.2,22.9,28.8
"323",21,9,2018,20.8,0.3,16.2,24.9
"324",21,9,2023,11.8,0.6,0.2,16.8
"325",21,10,2017,28.2,0.2,25.8,30.2
"326",21,10,2023,23.8,0.2,18.8,25.6
"327",21,11,2017,20.4,0.3,14,22.9
"328",22,5,2017,12.7,0.4,6.1,16.9
"329",22,5,2018,21.3,0.3,15.7,24.1
"330",22,6,2017,18.7,0.3,13.3,22.1
"331",22,6,2018,27.6,0.1,25.3,29.2
"332",22,7,2017,24.4,0.2,20,27.2
"333",22,7,2018,25.6,0.2,21.5,28.3
"334",22,7,2023,15.7,0.2,9.4,17.9
"335",22,8,2017,25.3,0.3,19.5,28.9
"336",22,8,2018,19,0.3,10.6,23.1
"337",22,8,2023,19.4,0.2,15.5,21.3
"338",22,9,2017,27,0.2,24.2,29.1
"339",22,9,2018,19.3,0.3,13.8,23
"340",22,9,2023,11.4,0.5,0.3,15.8
"341",22,10,2017,28.2,0.2,23.5,30.1
"342",22,10,2023,22.6,0.2,15.3,24.8
"343",22,11,2017,19.1,0.6,5.8,23.4
"344",23,5,2017,13.9,0.4,7.4,18.1
"345",23,5,2018,21.5,0.3,16.8,24.5
"346",23,6,2017,19.7,0.2,15.5,22.7
"347",23,6,2018,27.7,0.1,25.4,29.4
"348",23,7,2017,24.9,0.2,21.3,27.4
"349",23,7,2018,25.2,0.3,20.3,28.3
"350",23,7,2023,16.7,0.2,11.5,18.4
"351",23,8,2017,25.4,0.3,19,28.9
"352",23,8,2018,18.3,0.5,8.2,23
"353",23,8,2023,19.5,0.2,15.7,21.5
"354",23,9,2017,27,0.2,22.7,29
"355",23,9,2018,19.5,0.3,14.6,22.5
"356",23,9,2023,12.7,0.4,1.8,16
"357",23,10,2017,28.2,0.2,20.5,30.1
"358",23,10,2023,22.1,0.3,14.2,24.2
"359",23,11,2017,20.1,0.5,9,23.4
"360",24,5,2017,14.8,0.4,8.5,18.8
"361",24,5,2018,21.8,0.3,15.9,24.5
"362",24,6,2017,20.7,0.2,16.2,23.3
"363",24,6,2018,27.9,0.1,25.9,29.4
"364",24,7,2017,25.4,0.2,21.1,27.5
"365",24,7,2018,25,0.3,20.1,28.4
"366",24,7,2023,16.1,0.2,11.7,18.6
"367",24,8,2017,25.7,0.3,20.2,28.7
"368",24,8,2018,17.5,0.4,8.8,22.9
"369",24,8,2023,19.2,0.2,15.4,21.5
"370",24,9,2017,27.3,0.2,23.9,29.1
"371",24,9,2018,19.9,0.3,15,23
"372",24,9,2023,13.6,0.4,4.8,16.7
"373",24,10,2017,28.4,0.2,25.4,30.1
"374",24,10,2023,20.2,0.3,14,23.2
"375",24,11,2017,19.4,0.4,7.1,22.5
"376",25,5,2017,15.9,0.3,9,19.5
"377",25,5,2018,21.7,0.3,17.3,24.7
"378",25,6,2017,21,0.3,16.7,23.7
"379",25,6,2018,27.4,0.2,24.5,29.4
"380",25,7,2017,25.1,0.2,20,27.7
"381",25,7,2018,25.1,0.3,20.2,28.4
"382",25,7,2023,16.4,0.2,11.7,18.9
"383",25,8,2017,26.1,0.2,21.5,28.7
"384",25,8,2018,16.9,0.5,7.6,21.9
"385",25,8,2023,17.8,0.3,10.3,20.9
"386",25,9,2017,27.4,0.2,23.4,29.1
"387",25,9,2018,20.3,0.3,15.1,23.6
"388",25,9,2023,14.3,0.3,7.5,17.2
"389",25,10,2017,28,0.2,24.1,30
"390",25,10,2023,18,0.5,8.2,22.8
"391",25,11,2017,19.4,0.4,8.7,22.6
"392",26,5,2017,16.3,0.5,6,20.4
"393",26,5,2018,22.4,0.2,18,25
