"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"156",3,8,2022,30.5,0,30.4,30.7
"157",3,8,2023,23.7,0.1,22.6,25.1
"158",3,9,2015,31,0,30.6,31.4
"159",3,9,2016,31.4,0,31.1,31.5
"160",3,9,2017,29.3,0,26.5,29.7
"161",3,9,2018,26.2,0.1,25.1,27.1
"162",3,9,2019,27.9,0,26.5,28.6
"163",3,9,2020,30.8,0,30.3,31
"164",3,9,2021,21.7,0.1,19.8,23.6
"165",3,9,2022,30.5,0,30.5,30.6
"166",3,9,2023,23.4,0.1,22.5,24.6
"167",3,10,2015,29,0,27.8,29.5
"168",3,10,2016,31.8,0,31.5,32
"169",3,10,2017,29.7,0,29.3,30.1
"170",3,10,2018,22.7,0.1,21.2,24.1
"171",3,10,2019,30.7,0,30.4,31
"172",3,10,2020,31.6,0,31.5,31.7
"173",3,10,2021,25.7,0.1,24.7,26.8
"174",3,10,2022,29.9,0,29.3,30.2
"175",3,10,2023,22.2,0.1,21,23.7
"176",3,11,2015,27.3,0,26.8,27.6
"177",3,11,2016,26,0.1,25.1,26.7
"178",3,11,2017,20.2,0.1,16.7,21.3
"179",3,11,2018,20,0.1,18.5,21.4
"180",3,11,2019,23.4,0.1,22.4,24.1
"181",3,11,2020,29,0,28.2,29.4
"182",3,11,2021,15.8,0.1,14.1,17.2
"183",3,11,2022,26.2,0,25.4,26.8
"184",3,11,2023,23,0,22.2,23.9
"185",4,5,2015,17.9,0.1,16.5,19.1
"186",4,5,2016,23.9,0.1,22.8,25
"187",4,5,2017,16.6,0.1,13.1,17.9
"188",4,5,2018,18.1,0.1,17,19.4
"189",4,5,2019,13.8,0.1,12.2,15.2
"190",4,5,2021,23.5,0,22.7,24.1
"191",4,5,2022,21.4,0.1,20.3,22.5
"192",4,5,2023,10.6,0.1,9.3,11.4
"193",4,6,2015,25.3,0.1,23.5,26.7
"194",4,6,2016,28.2,0,27.5,28.9
"195",4,6,2017,19.1,0.1,17.7,20.5
"196",4,6,2018,26.1,0,25.3,26.6
"197",4,6,2019,22,0.1,20.8,23.1
"198",4,6,2020,26.7,0.1,24.8,27.8
"199",4,6,2021,25.8,0,24.9,26.3
"200",4,6,2022,26.2,0,25.6,26.7
"201",4,6,2023,23,0.1,21.5,24.6
"202",4,7,2015,24.3,0,23.4,25.1
"203",4,7,2016,30.3,0,30.1,30.5
"204",4,7,2017,25.4,0,24.8,26
"205",4,7,2018,27.1,0,26.5,27.6
"206",4,7,2019,24.1,0.1,20.7,25.2
"207",4,7,2020,27.7,0,27.1,28.1
"208",4,7,2021,29.8,0,29,30.2
"209",4,7,2022,28.8,0,28.5,29.1
"210",4,7,2023,17.3,0.1,15.8,19.3
"211",4,8,2015,29.7,0,29.2,30
"212",4,8,2016,30,0,29.6,30.4
"213",4,8,2017,28.8,0,27.8,29.1
"214",4,8,2018,25.1,0,24,25.9
"215",4,8,2019,27.7,0,26.9,28.5
"216",4,8,2020,30,0,29.7,30.2
"217",4,8,2021,17.6,0.1,16.6,19.2
"218",4,8,2022,30.6,0,30.4,30.8
"219",4,8,2023,24.3,0.1,23.4,25.6
"220",4,9,2015,31.1,0,30.6,31.5
"221",4,9,2016,31.3,0,31.2,31.4
"222",4,9,2017,28.4,0.3,5.1,29.7
"223",4,9,2018,26.4,0.1,25.5,27.4
"224",4,9,2019,28.2,0,27.5,28.8
"225",4,9,2020,30.9,0,30.6,31.1
"226",4,9,2021,20,0.1,18.3,21.7
"227",4,9,2022,30.6,0,30.5,30.6
"228",4,9,2023,23.7,0.1,22.8,24.9
"229",4,10,2015,28.7,0,27.8,29.2
"230",4,10,2016,31.8,0,31.6,32
"231",4,10,2017,29.8,0,29.3,30.2
"232",4,10,2018,22.5,0.1,21.4,23.6
"233",4,10,2019,30.8,0,30.4,31
"234",4,10,2020,31.7,0,31.5,31.8
"235",4,10,2021,25.9,0.1,25,26.8
"236",4,10,2022,29.9,0,29.5,30.3
"237",4,10,2023,22.6,0.1,21.5,23.9
"238",4,11,2015,27.2,0,26.7,27.5
"239",4,11,2016,26.3,0.1,25.2,27.3
"240",4,11,2017,20.1,0.1,17.6,21.9
"241",4,11,2018,16.3,0.1,14,18.4
"242",4,11,2019,23.2,0,22.4,23.9
"243",4,11,2020,29,0,28.2,29.4
"244",4,11,2021,15.9,0.1,13.8,18.2
"245",4,11,2022,26.3,0,25.6,26.9
"246",4,11,2023,22.9,0,22,23.3
"247",5,5,2015,18.4,0.1,17.1,19.7
"248",5,5,2016,23.8,0.1,22.7,24.9
"249",5,5,2017,16.8,0.1,15.5,17.9
