"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"301",9,9,2019,31.1,0.1,30.6,31.5
"302",9,9,2020,31.8,0,31.6,31.9
"303",9,10,2015,30.6,0.1,29.9,31.1
"304",9,10,2016,31.7,0,31.6,31.8
"305",9,10,2017,30.2,0,29.7,30.4
"306",9,11,2015,31,0.1,29.8,31.7
"307",9,11,2016,30.9,0.2,29.4,31.8
"308",9,11,2017,28.4,1.3,0.1,30.8
"309",9,11,2020,30.1,1.3,3.6,32.3
"310",10,5,2015,28.1,0.2,26,29.3
"311",10,5,2016,28.6,0.2,26.9,29.7
"312",10,5,2017,27.2,0.5,23.4,29.7
"313",10,5,2019,27.3,0.4,24,29.9
"314",10,5,2020,28.5,0.4,25.4,30.6
"315",10,5,2021,30.1,0.3,27.5,31.9
"316",10,6,2015,29.2,0.2,27.7,30.1
"317",10,6,2016,30.1,0.1,29.2,30.7
"318",10,6,2017,26.8,0.4,23,29.2
"319",10,6,2019,28.9,0.3,26.7,30.7
"320",10,6,2020,29.7,0.1,29.3,30.2
"321",10,6,2021,31,0.3,26.4,31.9
"322",10,7,2015,29,0.1,27.9,30
"323",10,7,2017,29.9,0.1,28.6,30.6
"324",10,7,2019,29.7,0.3,24.7,30.8
"325",10,7,2020,31,0.1,30.4,31.5
"326",10,7,2021,30.8,0.2,29.4,31.7
"327",10,8,2015,30.8,0,30.7,31
"328",10,8,2016,31,0.1,30.7,31.7
"329",10,8,2017,30.1,0.5,18.1,30.9
"330",10,8,2019,30.9,0.1,30.3,31.5
"331",10,8,2020,31.8,0,31.6,32
"332",10,8,2021,29.8,0.3,27,31.4
"333",10,9,2016,31.6,0,31.6,31.7
"334",10,9,2017,30.6,0.1,30,31.1
"335",10,9,2020,31.1,0.7,18.1,32.1
"336",10,10,2015,30.6,0.1,29.9,31.2
"337",10,10,2016,31.6,0,31.5,31.8
"338",10,10,2017,30.1,0,29.9,30.4
"339",10,10,2020,32.1,0,31.9,32.2
"340",10,11,2015,31,0.1,29.9,31.8
"341",10,11,2016,30.8,0.2,29.3,31.9
"342",10,11,2017,29.4,0.2,27.7,30.6
"343",10,11,2019,30.8,0.2,28.7,32.1
"344",10,11,2020,31.8,0.1,31.1,32.3
"345",11,5,2015,28.2,0.2,26.4,29.5
"346",11,5,2016,28.8,0.2,27.4,29.8
"347",11,5,2017,27,0.4,23.5,29.4
"348",11,5,2019,28,0.5,24.5,30.9
"349",11,5,2020,29.1,0.3,26.6,30.8
"350",11,5,2021,30.3,0.3,27.5,32.2
"351",11,6,2015,29.3,0.2,28,30.3
"352",11,6,2016,30,0.1,29.2,30.5
"353",11,6,2017,27.2,0.4,23.5,29.3
"354",11,6,2019,28.6,0.5,18,30.8
"355",11,6,2020,29.6,0,29.2,30
"356",11,6,2021,31.4,0.1,30.5,32
"357",11,7,2015,29.1,0.1,28,30
"358",11,7,2017,29.9,0.1,28.8,30.7
"359",11,7,2019,29.9,0.1,29,30.6
"360",11,7,2020,30.9,0.1,30.5,31.2
"361",11,7,2021,30.2,0.3,27.7,31.6
"362",11,8,2015,30.8,0,30.7,30.9
"363",11,8,2016,31.5,0,31.4,31.7
"364",11,8,2017,30.6,0,30.3,30.9
"365",11,8,2019,31,0.1,30.2,31.5
"366",11,8,2020,31.8,0,31.6,32
"367",11,8,2021,29.9,0.3,27.7,31.3
"368",11,9,2016,31.6,0,31.5,31.6
"369",11,9,2017,30.5,0.1,29.9,31
"370",11,9,2020,31.8,0,31.7,32
"371",11,10,2015,30.7,0.1,29.9,31.1
"372",11,10,2016,31.6,0,31.5,31.7
"373",11,10,2017,31.2,0,30.8,31.4
"374",11,10,2020,32.2,0,32,32.6
"375",11,11,2015,31.1,0.1,29.7,31.7
"376",11,11,2016,30.7,0.2,29.5,31.8
"377",11,11,2017,29.3,0.2,27,30.7
"378",11,11,2019,30.8,0.3,28.7,32.3
"379",11,11,2020,31.6,0.2,27.8,32.3
"380",12,5,2015,28.5,0.2,26.7,29.5
"381",12,5,2016,29,0.1,27.7,29.8
"382",12,5,2017,26.7,0.4,23.6,28.7
"383",12,5,2019,28.3,0.4,25.2,30.5
"384",12,5,2020,29.1,0.3,26.2,30.7
"385",12,5,2021,30.5,0.3,27.6,32.2
"386",12,6,2015,29.4,0.2,28.2,30.3
"387",12,6,2016,29.9,0.1,29.3,30.5
"388",12,6,2017,27.4,0.4,23.9,29.7
"389",12,6,2019,29.3,0.3,26.9,31
"390",12,6,2020,29.7,0.1,29.1,30.2
"391",12,6,2021,31.5,0.1,30.6,32.1
"392",12,7,2015,29.2,0.1,28.1,29.9
"393",12,7,2017,30,0.1,28.8,30.7
"394",12,7,2019,30,0.1,29.2,30.6
"395",12,7,2020,30.9,0.1,30.5,31.5
"396",12,7,2021,29.7,0.3,26.7,31.5
"397",12,8,2015,30.8,0,30.6,31
"398",12,8,2016,31.4,0,31.3,31.6
"399",12,8,2017,30.6,0,30.3,30.9
"400",12,8,2019,31,0.1,30.3,31.5
"401",12,8,2020,31.8,0,31.6,32
"402",12,8,2021,28.4,0.2,27.9,28.9
"403",12,9,2016,31.6,0,31.5,31.7
"404",12,9,2017,30.5,0.1,29.9,30.8
"405",12,9,2019,28.5,2.1,9.7,31.3
"406",12,9,2020,31.8,0,31.6,31.9
"407",12,10,2015,30.8,0.1,30.1,31.3
"408",12,10,2016,31.6,0,31.5,31.7
"409",12,10,2017,31.1,0,30.8,31.3
"410",12,10,2020,32.5,0,32.3,32.6
"411",12,11,2015,31,0.2,30.1,31.9
"412",12,11,2016,30.7,0.2,29.4,31.8
"413",12,11,2017,29.5,0.2,27.4,30.8
"414",12,11,2019,31.2,0.3,28.3,32.5
"415",12,11,2020,31.8,0.1,31.1,32.3
"416",13,5,2015,28.5,0.2,26.8,30
"417",13,5,2016,29,0.1,27.5,30.1
"418",13,5,2017,26.4,0.3,23.4,28.3
"419",13,5,2019,28.3,0.3,25.4,30.3
"420",13,5,2020,28.9,0.3,26,30.7
"421",13,5,2021,30.4,0.4,28,32.2
"422",13,6,2015,29.6,0.1,28.5,30.4
"423",13,6,2016,30,0.1,29.3,30.5
"424",13,6,2017,27.9,0.4,24.7,29.8
"425",13,6,2019,29.4,0.3,27.2,30.9
"426",13,6,2020,30,0.1,29.5,30.5
"427",13,6,2021,31.6,0.1,30.6,32.1
"428",13,7,2015,29.3,0.1,28.2,29.9
"429",13,7,2017,30,0.1,28.9,30.7
