"","StationCode","DateTimeStamp","Sal","RESULTS.VALID","RESULT.COMMENT","Year","Month","Day"
"303","GRBBR",2017-05-04 03:30:00,4.7,""," ",2017,5,4
"304","GRBBR",2017-05-04 03:45:00,5.3,""," ",2017,5,4
"305","GRBBR",2017-05-04 04:00:00,5.7,""," ",2017,5,4
"306","GRBBR",2017-05-04 04:15:00,6.7,""," ",2017,5,4
"307","GRBBR",2017-05-04 04:30:00,8.1,""," ",2017,5,4
"308","GRBBR",2017-05-04 04:45:00,10.1,""," ",2017,5,4
"309","GRBBR",2017-05-04 05:00:00,12.1,""," ",2017,5,4
"310","GRBBR",2017-05-04 05:15:00,13.1,""," ",2017,5,4
"311","GRBBR",2017-05-04 05:30:00,13.1,""," ",2017,5,4
"312","GRBBR",2017-05-04 05:45:00,14.6,""," ",2017,5,4
"313","GRBBR",2017-05-04 06:00:00,15,""," ",2017,5,4
"314","GRBBR",2017-05-04 06:15:00,15.3,""," ",2017,5,4
"315","GRBBR",2017-05-04 06:30:00,15.5,""," ",2017,5,4
"316","GRBBR",2017-05-04 06:45:00,15.7,""," ",2017,5,4
"317","GRBBR",2017-05-04 07:00:00,16,""," ",2017,5,4
"318","GRBBR",2017-05-04 07:15:00,16.4,""," ",2017,5,4
"319","GRBBR",2017-05-04 07:30:00,16.6,""," ",2017,5,4
"320","GRBBR",2017-05-04 07:45:00,16.8,""," ",2017,5,4
"321","GRBBR",2017-05-04 08:00:00,16.9,""," ",2017,5,4
"322","GRBBR",2017-05-04 08:15:00,16.9,""," ",2017,5,4
"323","GRBBR",2017-05-04 08:30:00,17,""," ",2017,5,4
"324","GRBBR",2017-05-04 08:45:00,17,""," ",2017,5,4
"325","GRBBR",2017-05-04 09:00:00,17,""," ",2017,5,4
"326","GRBBR",2017-05-04 09:15:00,17,""," ",2017,5,4
"327","GRBBR",2017-05-04 09:30:00,16.9,""," ",2017,5,4
"328","GRBBR",2017-05-04 09:45:00,16.8,""," ",2017,5,4
"329","GRBBR",2017-05-04 10:00:00,16.9,""," ",2017,5,4
"330","GRBBR",2017-05-04 10:15:00,16.6,""," ",2017,5,4
"331","GRBBR",2017-05-04 10:30:00,16.6,""," ",2017,5,4
"332","GRBBR",2017-05-04 10:45:00,16.8,""," ",2017,5,4
"333","GRBBR",2017-05-04 11:00:00,16.6,""," ",2017,5,4
"334","GRBBR",2017-05-04 11:15:00,16.2,""," ",2017,5,4
"335","GRBBR",2017-05-04 11:30:00,15.9,""," ",2017,5,4
"336","GRBBR",2017-05-04 11:45:00,15.2,""," ",2017,5,4
"337","GRBBR",2017-05-04 12:00:00,14.9,""," ",2017,5,4
"338","GRBBR",2017-05-04 12:15:00,13.9,""," ",2017,5,4
"339","GRBBR",2017-05-04 12:30:00,13.4,""," ",2017,5,4
"340","GRBBR",2017-05-04 12:45:00,11.8,""," ",2017,5,4
"341","GRBBR",2017-05-04 13:00:00,10.9,""," ",2017,5,4
"342","GRBBR",2017-05-04 13:15:00,9.9,""," ",2017,5,4
"343","GRBBR",2017-05-04 13:30:00,8.9,""," ",2017,5,4
"344","GRBBR",2017-05-04 13:45:00,7,""," ",2017,5,4
"345","GRBBR",2017-05-04 14:00:00,6.1,""," ",2017,5,4
"346","GRBBR",2017-05-04 14:15:00,4.1,""," ",2017,5,4
"347","GRBBR",2017-05-04 14:30:00,3.4,""," ",2017,5,4
"348","GRBBR",2017-05-04 14:45:00,2.7,""," ",2017,5,4
"349","GRBBR",2017-05-04 15:00:00,2.2,""," ",2017,5,4
"350","GRBBR",2017-05-04 15:15:00,1.4,""," ",2017,5,4
"351","GRBBR",2017-05-04 15:30:00,0.9,""," ",2017,5,4
"352","GRBBR",2017-05-04 15:45:00,0.8,""," ",2017,5,4
"353","GRBBR",2017-05-04 16:00:00,1.2,""," ",2017,5,4
