system:index,B,G,N,R,training_poly,.geo
407,81.5,93.0,12.0,76.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86859132917171,43.07997158292582]}"
408,89.0,93.0,24.0,79.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84895415706085,43.123836318249374]}"
409,103.5,106.0,31.5,93.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7895665336277,43.10411829776295]}"
410,114.5,115.0,17.5,89.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86824996936375,43.07864207630532]}"
411,103.0,103.0,24.0,92.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86983998741663,43.07982785248036]}"
412,87.0,87.5,25.5,71.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78920720751407,43.10444169126524]}"
413,92.0,96.5,17.0,79.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86795352531998,43.07921699808716]}"
414,66.0,65.5,17.5,59.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82445709926291,43.175884705811264]}"
415,92.5,101.0,20.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86956150967855,43.07914513286443]}"
416,78.5,89.5,14.5,76.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86927404878763,43.078866655126355]}"
417,75.0,62.5,18.0,63.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82550812814533,43.17564216068455]}"
418,99.33333333333333,101.0,18.333333333333332,89.66666666666667,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87004659993198,43.07882173936215]}"
419,86.0,93.0,20.5,79.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86966032435981,43.07972903779911]}"
420,109.5,103.5,28.5,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84960992721825,43.123521907899935]}"
421,85.0,97.0,41.0,79.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88261403075681,43.129477738233646]}"
422,80.5,73.5,26.0,64.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86042564323905,43.19531526540677]}"
423,90.5,90.0,18.5,76.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86851946394897,43.07946852636672]}"
424,98.0,95.5,20.0,95.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86852844710181,43.080097347065596]}"
425,96.0,104.5,28.5,81.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78969229776749,43.10426202820841]}"
426,78.0,64.0,16.5,74.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8201811185105,43.19547696215791]}"
427,92.0,110.0,40.0,93.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8826769128267,43.129585536067744]}"
428,84.0,85.5,15.5,70.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86841166611488,43.079720054646266]}"
429,71.0,65.0,15.5,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81989365761959,43.195602726297686]}"
430,91.5,91.5,24.5,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78945873579362,43.10426202820841]}"
431,77.75,94.25,25.25,74.75,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84806482492958,43.12364767203971]}"
432,119.0,117.5,27.0,94.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86829488512794,43.08012429652412]}"
433,72.5,87.5,14.5,75.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8688518406041,43.07883072251499]}"
434,93.0,101.33333333333333,21.333333333333332,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87021727983596,43.07978293671616]}"
435,91.33333333333333,94.33333333333333,23.666666666666668,84.33333333333333,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86997473470925,43.07888462143204]}"
436,81.5,89.5,19.5,78.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86878895853421,43.079558357895124]}"
437,79.5,83.5,13.5,73.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86916625095354,43.079208014934316]}"
438,88.0,90.0,26.0,74.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78966534830896,43.10462135432206]}"
439,90.0,94.5,24.5,80.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78900059499871,43.104720169003315]}"
440,101.0,105.5,17.0,85.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86904048681376,43.07864207630532]}"
441,74.5,68.0,19.0,68.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8253284650885,43.17597453733968]}"
442,85.5,88.5,17.0,76.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86948066130299,43.07883072251499]}"
443,87.5,93.5,25.5,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78899161184587,43.104792034226044]}"
444,73.0,71.5,27.0,67.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86075801989418,43.19532424855961]}"
445,89.5,84.25,30.0,70.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8488553423796,43.123692587803916]}"
446,110.0,104.0,19.0,90.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86939082977457,43.079558357895124]}"
447,69.0,65.0,19.5,57.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82531049878283,43.17562419437887]}"
448,83.33333333333333,94.33333333333333,16.666666666666668,79.66666666666667,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8701184651547,43.07916309917012]}"
449,91.33333333333333,99.0,19.0,92.66666666666667,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87019033037744,43.07938767799114]}"
450,89.0,98.0,28.0,77.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84953806199553,43.1237105541096]}"
451,85.0,90.0,40.0,75.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.92388263490926,43.04270946494054]}"
452,111.0,114.0,30.0,100.75,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.848945173908,43.12353089105277]}"
453,98.0,92.5,18.0,81.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86951659391434,43.07887563827919]}"
454,87.33333333333333,95.33333333333333,17.666666666666668,81.66666666666667,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87012744830754,43.07950445897808]}"
455,86.66666666666667,97.0,19.333333333333332,84.33333333333333,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87008253254334,43.079693105187744]}"
456,72.5,66.0,17.0,61.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82481642537655,43.17587572265842]}"
457,87.0,87.0,18.0,76.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86865421124159,43.07895648665477]}"
458,103.0,112.0,22.5,96.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86853743025466,43.07932479592125]}"
459,92.5,111.5,30.5,98.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84891822444949,43.1235578405113]}"
460,83.0,87.0,40.0,75.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.92383771914506,43.04282624592748]}"
461,99.0,95.0,25.5,69.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84864872986425,43.12389021716643]}"
462,88.0,89.0,15.0,81.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86943574553878,43.08007938075991]}"
463,75.0,75.0,16.5,68.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86888777321546,43.079001402418974]}"
464,90.33333333333333,99.66666666666667,22.666666666666668,89.33333333333333,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87010948200187,43.07998056607866]}"
465,97.0,93.0,20.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86948964445583,43.07996259977298]}"
466,88.5,98.0,19.5,85.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8695704928314,43.07972903779911]}"
467,75.0,65.0,16.5,66.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82450201502712,43.17555232915614]}"
468,86.0,94.0,15.0,68.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8693548971632,43.078902587737716]}"
469,88.75,76.25,24.75,65.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84876551085118,43.123899200319265]}"
470,95.5,98.0,18.5,81.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86942676238594,43.079791919868995]}"
471,89.0,98.33333333333333,20.333333333333332,82.33333333333333,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87010049884903,43.079612256812176]}"
472,98.5,94.0,25.5,81.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78945873579362,43.10409134830443]}"
473,83.5,88.5,18.5,75.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86818708729385,43.079306829615575]}"
474,82.5,92.5,15.5,78.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86891472267399,43.07963022311785]}"
475,92.0,94.0,15.0,88.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86811522207113,43.079181065475794]}"
476,84.0,88.0,39.0,76.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.92449348930246,43.042700481787705]}"
477,104.0,105.5,25.0,97.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84899907282505,43.12384530140222]}"
478,77.0,80.0,18.5,68.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86871709331147,43.07898343611329]}"
479,86.66666666666667,94.33333333333333,18.666666666666668,80.33333333333333,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87012744830754,43.07915411601727]}"
480,103.75,102.75,28.75,94.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.849115853812,43.123899200319265]}"
481,85.0,87.0,22.5,71.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84827143744492,43.12361173942835]}"
482,71.5,66.0,14.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82037874787301,43.19586323773008]}"
483,84.66666666666667,94.0,18.333333333333332,74.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87035202712858,43.07904631818318]}"
484,98.0,105.5,22.0,92.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86923811617628,43.07973802095195]}"
485,85.5,89.0,19.5,80.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86901353735524,43.07939666114398]}"
486,87.0,92.5,20.0,78.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86993880209788,43.080097347065596]}"
487,94.0,91.5,24.0,79.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78955755047487,43.10430694397262]}"
488,73.5,61.5,19.5,55.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82535541454703,43.176154200396496]}"
489,75.5,67.5,17.5,64.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82515778518453,43.17585775635274]}"
490,88.5,91.0,19.0,81.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86979507165242,43.07882173936215]}"
491,107.5,97.0,16.5,80.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72750193064789,43.075093730933055]}"
492,90.0,88.5,18.5,75.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86908540257797,43.07897445296045]}"
493,91.66666666666667,97.66666666666667,18.666666666666668,83.33333333333333,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87042389235131,43.078794789903625]}"
494,85.0,92.0,39.0,77.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88268589597953,43.12949570453933]}"
495,71.0,66.5,19.5,62.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82489727375213,43.17597453733968]}"
496,77.0,82.5,17.0,90.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86846556503193,43.079234964392846]}"
497,80.0,82.5,24.5,65.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84825347113924,43.12313563232777]}"
498,83.5,82.5,17.0,80.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86881590799274,43.079486492672395]}"
499,87.66666666666667,89.0,20.0,77.33333333333333,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86995676840357,43.080070397607074]}"
500,90.0,95.5,32.0,75.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8490978875063,43.123405126913]}"
501,74.75,80.5,22.0,70.75,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84851398257163,43.123485975288574]}"
502,87.0,90.5,15.5,72.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86914828464786,43.078624109999645]}"
503,122.0,132.5,43.5,122.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84867567932278,43.124069880223246]}"
504,89.5,82.0,22.5,74.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78935093795953,43.10424406190273]}"
505,80.5,89.0,16.5,81.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8694626949973,43.079926667161615]}"
506,89.5,86.5,19.5,80.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86860031232455,43.07914513286443]}"
507,89.0,92.33333333333333,20.333333333333332,76.66666666666667,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87003761677914,43.079755987257634]}"
508,84.0,90.0,24.5,73.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78974619668453,43.10469321954479]}"
509,99.0,92.5,25.0,70.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78872211726063,43.104513556487966]}"
510,82.0,78.5,16.5,72.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86837573350351,43.07922598124]}"
511,89.5,96.5,30.5,79.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84873856139266,43.12362072258119]}"
512,94.0,82.0,27.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84963687667678,43.12318054809197]}"
513,87.5,92.0,22.5,84.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86958845913708,43.07922598124]}"
514,72.0,67.5,16.5,69.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82449303187428,43.17565114383739]}"
515,91.0,93.5,26.5,90.75,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8494661967728,43.12309071656356]}"
516,85.5,80.0,18.5,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86815115468248,43.078660042611006]}"
517,89.0,97.5,18.0,76.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86975015588821,43.07919903178148]}"
518,99.5,89.0,31.5,75.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8491607695762,43.123584789969826]}"
519,95.5,82.0,27.0,68.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84934043263303,43.123387160607315]}"
520,73.0,68.5,14.0,65.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8199206070781,43.19537814747665]}"
521,89.5,94.0,28.0,65.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84862178040572,43.12362072258119]}"
522,71.0,61.0,18.0,65.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8249332063635,43.17601945310388]}"
523,80.0,91.0,29.0,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78916229174986,43.10472915215615]}"
524,82.0,93.0,13.5,64.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86955252652571,43.07954039158945]}"
525,92.5,93.0,15.5,85.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86964235805412,43.078938520349084]}"
526,88.5,85.5,19.0,75.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8682859019751,43.07929784646273]}"
527,81.66666666666667,95.33333333333333,19.333333333333332,81.66666666666667,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87008253254334,43.07936072853262]}"
528,82.0,89.0,38.0,74.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.92411619688313,43.04283522908032]}"
529,74.0,67.0,18.0,64.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82485235798792,43.17573199221296]}"
530,86.66666666666667,97.0,17.0,80.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87001965047345,43.080061414454235]}"
531,92.5,85.0,23.0,76.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86877099222853,43.0796392062707]}"
532,81.0,84.0,24.5,76.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78962043254475,43.10474711846184]}"
533,85.5,95.0,18.5,75.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86847454818476,43.080241077511054]}"
534,90.5,86.5,17.0,72.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86845658187909,43.07895648665477]}"
535,90.5,97.0,29.0,87.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78941382002941,43.104720169003315]}"
536,84.0,81.0,18.0,78.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86878895853421,43.07951344213092]}"
537,83.5,89.0,16.0,73.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86868116070012,43.080097347065596]}"
538,103.66666666666667,114.33333333333333,23.333333333333332,102.66666666666667,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87019931353028,43.07912716655875]}"
539,88.5,92.5,16.5,70.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86892370582683,43.07954039158945]}"
540,89.5,93.5,13.5,77.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8697681221939,43.078938520349084]}"
541,108.0,116.0,26.5,87.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84945721361996,43.12380936879085]}"
542,84.5,88.5,20.5,93.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86816013783533,43.0802500606639]}"
543,97.33333333333333,102.0,17.0,83.66666666666667,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87010049884903,43.079414627449665]}"
544,85.5,98.5,18.5,83.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86922913302342,43.080070397607074]}"
545,83.5,84.5,14.5,77.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86812420522396,43.07960327365933]}"
546,98.25,110.0,27.0,87.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84872957823983,43.123971065541994]}"
547,80.5,97.0,25.0,79.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78935992111236,43.10406439884591]}"
548,99.33333333333333,104.0,19.333333333333332,93.33333333333333,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87001066732061,43.078938520349084]}"
549,102.0,83.0,18.5,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86902252050808,43.078731907833735]}"
550,83.0,91.0,37.0,74.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.92414314634165,43.04258370080077]}"
551,91.0,101.0,22.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87024422929449,43.07998056607866]}"
552,77.75,82.5,24.75,70.25,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84907992120063,43.12392614977779]}"
553,86.5,76.0,14.0,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86801640738987,43.07865105945817]}"
554,83.0,95.5,17.5,87.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8695704928314,43.07989971770309]}"
555,88.5,91.0,25.5,78.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78964738200328,43.104172196680004]}"
556,83.0,94.0,39.0,78.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8829374242591,43.129693333901834]}"
557,73.5,65.0,13.5,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82495117266917,43.175920638422625]}"
558,87.5,97.5,26.0,82.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86865421124159,43.07976497041047]}"
559,87.25,89.25,20.5,69.75,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84801092601252,43.12324343016186]}"
560,87.5,90.0,18.5,72.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86816013783533,43.079037335030335]}"
561,73.5,70.5,18.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82557101021521,43.1756960596016]}"
562,81.0,91.5,20.0,76.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86903150366092,43.07894750350192]}"
563,88.0,91.0,17.0,87.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86986693687516,43.07987276824457]}"
564,100.5,91.0,25.5,81.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78977314614306,43.104136264068636]}"
565,82.25,90.0,24.0,65.75,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84890924129664,43.12364767203971]}"
566,89.5,94.5,19.5,72.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86945371184446,43.07990870085593]}"
567,84.5,77.5,20.0,64.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84898110651937,43.12341411006584]}"
568,68.5,64.0,19.5,62.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82509490311463,43.17572300906012]}"
569,86.5,93.0,20.5,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.848945173908,43.12317156493913]}"
570,90.0,95.0,19.0,89.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86851048079613,43.07991768400878]}"
571,84.5,92.5,18.5,76.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86905845311945,43.07888462143204]}"
572,81.0,81.0,25.5,68.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84827143744492,43.12385428455506]}"
573,89.33333333333333,89.0,20.666666666666668,84.33333333333333,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87031609451721,43.078803773056464]}"
574,93.0,91.0,22.0,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84810974069377,43.12327037962038]}"
575,101.0,95.75,27.75,85.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84892720760233,43.123899200319265]}"
576,90.0,95.5,20.5,87.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86887879006262,43.07909123394738]}"
577,76.5,78.0,26.0,74.25,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84903500543642,43.1230996997164]}"
578,84.5,89.0,13.0,79.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86947167815013,43.079279880157046]}"
579,97.0,101.5,18.0,85.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86969625697117,43.07894750350192]}"
580,108.0,114.0,29.5,97.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78864126888507,43.104172196680004]}"
581,69.5,67.5,17.0,65.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82460981286121,43.17579487428285]}"
582,85.5,94.5,20.0,97.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86910336888366,43.0795314084366]}"
583,87.0,96.0,15.5,85.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86966930751265,43.079863785091725]}"
584,84.0,96.0,40.0,78.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88303623894035,43.12938790670523]}"
585,89.5,91.5,21.0,85.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.869875920028,43.07883970566783]}"
586,84.5,92.5,27.0,68.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84804685862389,43.12375546987381]}"
587,89.5,100.0,20.5,78.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86973218958254,43.07901936872465]}"
588,83.25,87.25,30.5,91.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84881940976824,43.1235129247471]}"
589,77.5,83.0,22.0,68.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84899907282505,43.12371953726244]}"
590,89.0,97.0,18.0,76.66666666666667,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87035202712858,43.07881275620931]}"
591,100.5,95.0,15.0,87.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86795352531998,43.07877682359794]}"
592,99.33333333333333,109.33333333333333,21.333333333333332,99.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87022626298881,43.07919004862864]}"
593,101.0,94.5,12.0,77.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7272414192155,43.07524644453135]}"
594,83.0,86.25,24.0,58.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84846008365459,43.12319851439765]}"
595,73.0,67.5,13.0,71.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82030688265029,43.195369164323814]}"
596,87.75,86.0,25.0,71.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8482894037506,43.12367462149824]}"
597,98.66666666666667,108.0,19.666666666666668,87.66666666666667,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87036999343427,43.079450560061034]}"
598,77.0,85.5,12.0,83.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86812420522396,43.07939666114398]}"
599,98.5,96.0,17.5,76.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86897760474388,43.08001649869003]}"
600,76.0,78.0,17.5,84.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82728679240789,43.18627821364853]}"
601,123.0,140.0,68.0,131.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90707515594339,43.05870846015071]}"
602,165.0,190.0,61.0,186.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88190436168236,43.09703059017125]}"
603,113.5,133.5,53.0,137.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.852736064407,43.15852925452207]}"
604,124.0,132.0,54.5,127.5,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86489925335397,43.09144306910403]}"
605,130.0,151.0,52.0,148.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85429014984852,43.05302212440223]}"
606,111.5,128.0,54.0,127.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85745221964862,43.132388279754196]}"
607,117.0,142.0,32.0,132.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8539577731934,43.05315687169485]}"
