system:index,B,G,N,R,training_poly,.geo
465,85.0,90.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86948964445583,43.07996259977298]}"
466,87.0,88.0,12.0,68.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8695704928314,43.07972903779911]}"
467,113.0,114.0,19.0,93.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82450201502712,43.17555232915614]}"
468,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8693548971632,43.078902587737716]}"
469,88.0,90.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84876551085118,43.123899200319265]}"
470,85.0,90.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86942676238594,43.079791919868995]}"
471,85.0,86.0,12.0,66.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87010049884903,43.079612256812176]}"
472,83.0,77.0,8.0,64.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78945873579362,43.10409134830443]}"
473,83.0,88.0,10.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86818708729385,43.079306829615575]}"
474,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86891472267399,43.07963022311785]}"
475,85.0,90.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86811522207113,43.079181065475794]}"
476,103.0,115.0,22.0,111.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.92449348930246,43.042700481787705]}"
477,88.0,90.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84899907282505,43.12384530140222]}"
478,85.0,86.0,11.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86871709331147,43.07898343611329]}"
479,85.0,86.0,12.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87012744830754,43.07915411601727]}"
480,87.0,90.0,9.0,68.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.849115853812,43.123899200319265]}"
481,87.0,90.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84827143744492,43.12361173942835]}"
482,108.0,107.0,19.0,89.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82037874787301,43.19586323773008]}"
483,83.0,88.0,12.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87035202712858,43.07904631818318]}"
484,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86923811617628,43.07973802095195]}"
485,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86901353735524,43.07939666114398]}"
486,83.0,88.0,12.0,65.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86993880209788,43.080097347065596]}"
487,81.0,74.0,8.0,63.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78955755047487,43.10430694397262]}"
488,113.0,116.0,19.0,93.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82535541454703,43.176154200396496]}"
489,108.0,116.0,19.0,93.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82515778518453,43.17585775635274]}"
490,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86979507165242,43.07882173936215]}"
491,99.0,104.0,14.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72750193064789,43.075093730933055]}"
492,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86908540257797,43.07897445296045]}"
493,83.0,88.0,12.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87042389235131,43.078794789903625]}"
494,83.0,83.0,17.0,61.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88268589597953,43.12949570453933]}"
495,113.0,116.0,18.0,93.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82489727375213,43.17597453733968]}"
496,85.0,88.0,10.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86846556503193,43.079234964392846]}"
497,88.0,92.0,10.0,70.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84825347113924,43.12313563232777]}"
498,85.0,90.0,15.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86881590799274,43.079486492672395]}"
499,81.0,88.0,13.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86995676840357,43.080070397607074]}"
500,88.0,92.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8490978875063,43.123405126913]}"
501,87.0,90.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84851398257163,43.123485975288574]}"
502,85.0,88.0,13.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86914828464786,43.078624109999645]}"
503,87.0,90.0,9.0,68.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84867567932278,43.124069880223246]}"
504,79.0,74.0,8.0,65.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78935093795953,43.10424406190273]}"
505,83.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8694626949973,43.079926667161615]}"
506,85.0,88.0,10.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86860031232455,43.07914513286443]}"
507,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87003761677914,43.079755987257634]}"
508,79.0,74.0,8.0,63.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78974619668453,43.10469321954479]}"
509,81.0,74.0,8.0,65.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78872211726063,43.104513556487966]}"
510,85.0,88.0,11.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86837573350351,43.07922598124]}"
511,88.0,90.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84873856139266,43.12362072258119]}"
512,90.0,92.0,10.0,71.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84963687667678,43.12318054809197]}"
513,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86958845913708,43.07922598124]}"
514,111.0,114.0,18.0,91.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82449303187428,43.17565114383739]}"
515,88.0,92.0,10.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8494661967728,43.12309071656356]}"
516,83.0,88.0,10.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86815115468248,43.078660042611006]}"
517,85.0,88.0,14.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86975015588821,43.07919903178148]}"
518,87.0,92.0,9.0,68.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8491607695762,43.123584789969826]}"
519,87.0,90.0,9.0,68.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84934043263303,43.123387160607315]}"
520,111.0,113.0,22.0,97.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8199206070781,43.19537814747665]}"
521,87.0,92.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84862178040572,43.12362072258119]}"
522,109.0,116.0,18.0,93.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8249332063635,43.17601945310388]}"
523,81.0,74.0,8.0,63.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78916229174986,43.10472915215615]}"
524,87.0,88.0,12.0,70.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86955252652571,43.07954039158945]}"
525,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86964235805412,43.078938520349084]}"
526,85.0,88.0,11.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8682859019751,43.07929784646273]}"
527,83.0,86.0,12.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87008253254334,43.07936072853262]}"
528,101.0,115.0,23.0,111.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.92411619688313,43.04283522908032]}"
529,113.0,114.0,18.0,92.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82485235798792,43.17573199221296]}"
530,83.0,88.0,12.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87001965047345,43.080061414454235]}"
531,85.0,88.0,13.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86877099222853,43.0796392062707]}"
532,81.0,74.0,8.0,63.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78962043254475,43.10474711846184]}"
533,85.0,88.0,11.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86847454818476,43.080241077511054]}"
534,85.0,88.0,11.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86845658187909,43.07895648665477]}"
535,79.0,74.0,8.0,63.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78941382002941,43.104720169003315]}"
536,85.0,88.0,13.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86878895853421,43.07951344213092]}"
537,85.0,88.0,12.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86868116070012,43.080097347065596]}"
538,83.0,86.0,12.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87019931353028,43.07912716655875]}"
539,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86892370582683,43.07954039158945]}"
540,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8697681221939,43.078938520349084]}"
541,87.0,90.0,9.0,68.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84945721361996,43.12380936879085]}"
542,85.0,88.0,10.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86816013783533,43.0802500606639]}"
543,85.0,86.0,12.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87010049884903,43.079414627449665]}"
544,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86922913302342,43.080070397607074]}"
545,85.0,86.0,11.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86812420522396,43.07960327365933]}"
546,87.0,90.0,9.0,68.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84872957823983,43.123971065541994]}"
547,83.0,74.0,8.0,65.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78935992111236,43.10406439884591]}"
548,85.0,88.0,13.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87001066732061,43.078938520349084]}"
549,87.0,88.0,30.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86902252050808,43.078731907833735]}"
550,101.0,114.0,22.0,111.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.92414314634165,43.04258370080077]}"
551,85.0,88.0,13.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87024422929449,43.07998056607866]}"
552,87.0,90.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84907992120063,43.12392614977779]}"
553,85.0,88.0,10.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86801640738987,43.07865105945817]}"
554,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8695704928314,43.07989971770309]}"
555,83.0,74.0,8.0,65.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78964738200328,43.104172196680004]}"
556,83.0,84.0,17.0,62.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8829374242591,43.129693333901834]}"
557,113.0,116.0,18.0,93.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82495117266917,43.175920638422625]}"
558,85.0,90.0,12.0,70.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86865421124159,43.07976497041047]}"
559,88.0,90.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84801092601252,43.12324343016186]}"
560,85.0,88.0,11.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86816013783533,43.079037335030335]}"
561,111.0,116.0,19.0,93.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82557101021521,43.1756960596016]}"
562,85.0,90.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86903150366092,43.07894750350192]}"
563,83.0,86.0,12.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86986693687516,43.07987276824457]}"
564,83.0,77.0,8.0,65.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78977314614306,43.104136264068636]}"
565,87.0,92.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84890924129664,43.12364767203971]}"
566,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86945371184446,43.07990870085593]}"
567,88.0,92.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84898110651937,43.12341411006584]}"
568,116.0,116.0,19.0,94.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82509490311463,43.17572300906012]}"
569,88.0,92.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.848945173908,43.12317156493913]}"
570,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86851048079613,43.07991768400878]}"
571,83.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86905845311945,43.07888462143204]}"
572,87.0,90.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84827143744492,43.12385428455506]}"
573,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87031609451721,43.078803773056464]}"
574,88.0,92.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84810974069377,43.12327037962038]}"
575,87.0,90.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84892720760233,43.123899200319265]}"
576,83.0,88.0,12.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86887879006262,43.07909123394738]}"
577,88.0,92.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84903500543642,43.1230996997164]}"
578,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86947167815013,43.079279880157046]}"
579,87.0,90.0,12.0,70.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86969625697117,43.07894750350192]}"
580,81.0,77.0,8.0,65.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78864126888507,43.104172196680004]}"
581,116.0,116.0,18.0,92.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82460981286121,43.17579487428285]}"
582,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86910336888366,43.0795314084366]}"
583,87.0,88.0,12.0,68.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86966930751265,43.079863785091725]}"
584,83.0,86.0,17.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88303623894035,43.12938790670523]}"
585,85.0,88.0,15.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.869875920028,43.07883970566783]}"
586,87.0,90.0,9.0,68.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84804685862389,43.12375546987381]}"
587,85.0,88.0,12.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86973218958254,43.07901936872465]}"
588,88.0,92.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84881940976824,43.1235129247471]}"
589,88.0,92.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84899907282505,43.12371953726244]}"
590,83.0,88.0,12.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87035202712858,43.07881275620931]}"
591,85.0,90.0,10.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86795352531998,43.07877682359794]}"
592,83.0,86.0,12.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87022626298881,43.07919004862864]}"
593,99.0,106.0,14.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7272414192155,43.07524644453135]}"
594,88.0,92.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84846008365459,43.12319851439765]}"
595,106.0,106.0,19.0,89.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82030688265029,43.195369164323814]}"
596,88.0,90.0,9.0,69.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8482894037506,43.12367462149824]}"
597,85.0,88.0,12.0,66.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87036999343427,43.079450560061034]}"
598,85.0,88.0,12.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86812420522396,43.07939666114398]}"
599,85.0,90.0,16.0,70.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86897760474388,43.08001649869003]}"
600,109.0,114.0,18.0,93.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82728679240789,43.18627821364853]}"
601,165.0,172.0,68.0,172.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90707515594339,43.05870846015071]}"
602,101.0,102.0,64.0,84.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88190436168236,43.09703059017125]}"
603,119.0,129.0,17.0,110.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.852736064407,43.15852925452207]}"
604,125.0,130.0,54.0,123.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86489925335397,43.09144306910403]}"
605,125.0,133.0,50.0,132.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85429014984852,43.05302212440223]}"
606,123.0,139.0,47.0,138.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85745221964862,43.132388279754196]}"
607,125.0,131.0,48.0,129.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8539577731934,43.05315687169485]}"
608,131.0,137.0,45.0,137.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75732599808066,43.07285692587559]}"
609,133.0,147.0,60.0,146.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85766781531682,43.13219963354453]}"
610,130.0,144.0,58.0,143.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8577306973867,43.13217268408601]}"
611,123.0,131.0,56.0,127.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86490823650682,43.09155086693812]}"
612,170.0,177.0,74.0,179.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90689549288656,43.05844794871832]}"
613,126.0,136.0,57.0,132.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86508789956363,43.091640698466534]}"
614,116.0,133.0,31.0,130.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85678746633837,43.13188522319509]}"
615,119.0,126.0,16.0,108.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85256538450301,43.1589065469414]}"
616,136.0,147.0,61.0,146.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85778459630374,43.13242421236556]}"
617,117.0,126.0,17.0,106.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85283487908825,43.1587089175789]}"
618,169.0,176.0,73.0,177.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90694939180361,43.05839404980127]}"
619,131.0,134.0,44.0,137.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76715356728893,43.076261540802406]}"
620,123.0,137.0,43.0,138.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85739832073158,43.13213675147464]}"
621,163.0,171.0,68.0,171.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.9065092173144,43.05880727483196]}"
622,117.0,127.0,17.0,108.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85279894647688,43.15847535560503]}"
623,116.0,133.0,37.0,132.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85718272506338,43.1322804819201]}"
624,110.0,130.0,30.0,127.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85680543264405,43.13247811128261]}"
625,123.0,137.0,45.0,135.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85734442181453,43.131912172653614]}"
626,113.0,131.0,32.0,129.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85689526417246,43.13236133029567]}"
627,116.0,133.0,30.0,130.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85682339894974,43.13199302102918]}"
628,118.0,127.0,17.0,110.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8524755529746,43.15866400181469]}"
629,111.0,113.0,18.0,97.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82690051683572,43.186188382120115]}"
630,133.0,146.0,59.0,144.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85786544467932,43.13242421236556]}"
631,124.0,137.0,48.0,138.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85750611856567,43.132073869404756]}"
632,164.0,171.0,64.0,170.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90659006568995,43.058420999259795]}"
633,119.0,134.0,40.0,134.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85724560713328,43.13198403787634]}"
634,169.0,176.0,74.0,179.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90699430756781,43.058600662316614]}"
635,129.0,131.0,42.0,134.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76695593792643,43.076297473413774]}"
636,125.0,134.0,56.0,130.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86489027020113,43.091739513147786]}"
637,123.0,128.0,47.0,125.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85447879605819,43.05285144449825]}"
638,116.0,126.0,17.0,106.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85295166007518,43.158520271369234]}"
639,126.0,133.0,50.0,129.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8544608297525,43.05315687169485]}"
640,132.0,136.0,44.0,138.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76687508955085,43.07597407991149]}"
641,128.0,134.0,50.0,132.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85427218354283,43.0530580570136]}"
642,129.0,134.0,44.0,135.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76720746620597,43.075956113605805]}"
643,129.0,143.0,53.0,143.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8575779837884,43.13226251561442]}"
644,159.0,170.0,85.0,167.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90503598024843,43.13316083089854]}"
645,118.0,133.0,34.0,130.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85707492722929,43.13226251561442]}"
646,132.0,144.0,59.0,143.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85791934359636,43.13229844822578]}"
647,129.0,134.0,52.0,134.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85417336886158,43.052869410803936]}"
648,133.0,148.0,58.0,146.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8575151017185,43.13200200418203]}"
649,111.0,114.0,18.0,97.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82699034836413,43.18631414625989]}"
650,111.0,114.0,18.0,97.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82720594403231,43.18623329788432]}"
651,129.0,133.0,43.0,135.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7671715335946,43.076099844051264]}"
652,136.0,147.0,62.0,147.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85756001748271,43.13247811128261]}"
653,117.0,126.0,17.0,108.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85200842902685,43.159059260539706]}"
654,128.0,128.0,54.0,123.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8545686275866,43.05268076459427]}"
655,117.0,126.0,17.0,104.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.852170125778,43.15905027738686]}"
656,124.0,139.0,43.0,138.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85721865767475,43.131876240042246]}"
657,131.0,137.0,44.0,138.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76696492107926,43.075920180994444]}"
658,166.0,175.0,69.0,173.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90696735810928,43.05868151069219]}"
659,117.0,126.0,17.0,106.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85231385622346,43.15884366487151]}"
660,133.0,146.0,61.0,146.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85784747837363,43.13244217867124]}"
661,116.0,133.0,37.0,132.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85723662398043,43.13226251561442]}"
662,119.0,127.0,16.0,106.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85291572746382,43.15852925452207]}"
663,123.0,133.0,59.0,127.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86517773109205,43.091263406047204]}"
664,164.0,168.0,66.0,170.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90663498145416,43.058861173749015]}"
665,164.0,173.0,82.0,174.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90459580575921,43.13310693198149]}"
666,169.0,176.0,73.0,177.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90676074559394,43.05870846015071]}"
667,168.0,176.0,71.0,176.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90679667820531,43.05874439276208]}"
668,133.0,147.0,60.0,146.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85771273108102,43.13192115580645]}"
669,164.0,172.0,79.0,172.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90466767098195,43.13294523523035]}"
